id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
26872780,Suite Tiffany idromassaggio ingresso indipendente,195572969,Sammj,,Capriate San Gervasio,45.61963,9.52997,Private room,199,1,4,2022-08-13,0.08,3,213,0,
26873515,Famigliare Laura ingresso indipendente,195572969,Sammj,,Capriate San Gervasio,45.61854,9.53024,Private room,179,1,0,,,3,199,0,
26890044,"Appartamento a Dossena, soli 200mt dal centro",21046495,Andrea,,Dossena,45.87999,9.69707,Entire home/apt,60,365,2,2018-08-18,0.03,1,363,0,
26891498,Appartamento Bilocale a Bratto Castione Presolana,46443035,Carlo,,Castione della Presolana,45.92182,10.0593,Entire home/apt,100,2,0,,,1,117,0,
26895125,Luxury countryhouse surrounded by woods,25474481,Anna,,Fino del Monte,45.89291,9.99554,Entire home/apt,450,7,1,2022-07-03,0.04,1,365,0,
26943516,Home Mayer,202728596,Ann Monika,,Bergamo,45.67635,9.68578,Entire home/apt,78,2,103,2024-06-25,1.46,1,114,26,016150-CNI-00013 T01759
27079746,Monolocale Maria sul lago d'Iseo a Lovere,21680551,Giuseppe,,Lovere,45.82166,10.07935,Private room,,1,7,2020-07-25,0.10,4,0,0,
27125541,casa nicoli città alta,204188867,Danielle,,Bergamo,45.70564,9.65922,Entire home/apt,99,3,61,2023-05-16,0.87,1,50,0,
27297328,Ideale per visitare Bergamo - Milano - airport BGY,205651521,Diego,,Spirano,45.58187,9.6683,Entire home/apt,58,1,345,2024-06-02,4.80,2,172,67,
27397502,Cozy and bright studio in Upper town,9180947,Rita,,Bergamo,45.70316,9.67145,Entire home/apt,87,2,21,2024-04-22,0.32,6,216,2,Reg.catastale 102/733
27426680,Beautiful apartment in perfect position,9180947,Rita,,Bergamo,45.70133,9.67266,Entire home/apt,103,2,23,2024-05-24,0.33,6,204,4,Reg.Catastale 1202/13
27432599,La tranquilitta’ ad un passo dalla citta’,68077962,Manuela,,Bergamo,45.69179916381836,9.645492553710938,Private room,55,1,5,2024-06-05,1.90,1,148,5,
27516352,A place for family and relax.,207495507,Aurora,,Almenno San Bartolomeo,45.74309,9.58051,Entire home/apt,120,3,82,2023-08-20,1.16,1,150,5,+393934207963
27520265,Le Flâneur - Citycenter with self-checkin!,207351668,Ermira,,Bergamo,45.69248,9.66313,Entire home/apt,71,1,303,2024-06-14,4.34,2,132,65,
27600295,PaLo - Apartment at 5 min. walk to Città Alta,2273042,Rossana,,Bergamo,45.70119,9.67245,Entire home/apt,77,2,192,2024-06-27,2.69,1,267,34,
27645108,Little Paradise - Iseo Lake,176366179,Laura,,Solto Collina,45.79176,10.03087,Entire home/apt,180,2,6,2023-07-01,0.08,2,300,1,
27659920,BoTép ai Tigli,208743931,Francesca,,San Pellegrino Terme,45.83937,9.66404,Entire home/apt,150,1,25,2024-05-09,0.36,3,148,8,016190-BEB-00005
27692788,Il Vicoletto,31952644,Nicoletta,,Bergamo,45.69248,9.66313,Entire home/apt,71,2,73,2023-09-18,1.06,1,159,2,
27728825,Mansarda loft aperto 70 mq,209344012,Ettore,,Bergamo,45.71366,9.69684,Entire home/apt,70,5,32,2023-04-29,0.47,1,32,0,
27744448,[BG] Camera con Netflix + 3 Balconi +Bagno privato,61414283,Jes,,Bergamo,45.69147,9.6997,Private room,71,1,257,2024-06-14,3.61,17,13,49,
27821127,"""La Casazza"" historical house with hotel service.",210087573,Diego (Detto Roberto),,Bergamo,45.70467,9.66038,Hotel room,180,1,40,2024-04-12,0.57,4,266,6,
27847827,Casa vacanze Piazza del Porto al centro di tutto.,21680551,Giuseppe,,Lovere,45.81797,10.07502,Entire home/apt,140,1,19,2024-02-17,0.27,4,338,3,
27900307,"LocandaMimmo, romantic Città Alta (old town)",210087573,Diego (Detto Roberto),,Bergamo,45.70456,9.66209,Private room,110,1,7,2023-06-30,0.10,4,234,0,
27944583,Private Room at Borgo Antico - Self Check-in,204673212,Ivano,,Bergamo,45.68392,9.65568,Private room,94,1,55,2024-05-02,0.78,1,112,4,016024-FOR-00295
27947773,Bilocale piano terra per vacanze in Valle Imagna,211104297,Silvia,,Capizzone,45.78698,9.56431,Entire home/apt,48,2,35,2024-06-26,0.55,1,159,11,CIR 016050 CNI 00001
27980961,"Suite Venezia, romantic old town with breakfast",210087573,Diego (Detto Roberto),,Bergamo,45.70606,9.66051,Private room,,1,3,2022-08-15,0.04,4,267,0,
27995059,House of artist - historical center,199053824,Raluca & Mirko,,Bergamo,45.6919,9.66267,Entire home/apt,100,3,22,2024-05-06,0.31,1,201,2,
28301330,Casina San Camillo,39405630,Francesca,,Foppolo,46.03977,9.75824,Entire home/apt,50,7,0,,,1,173,0,
28409941,Casa di ringhiera nel centro storico di Treviglio,214489065,Michele,,Treviglio,45.52023,9.59258,Entire home/apt,49,3,22,2023-08-12,0.40,1,162,2,016219-LNI-00001 T01200
28458139,Bilocale vista mozzafiato,214822672,Mariangela,,Onore,45.896,10.00119,Entire home/apt,46,2,8,2023-09-27,0.13,1,191,4,
28517876,La Dimora de Roteris a historical Villa - B&B,215244546,Carla Maria,,Dalmine,45.64655,9.61985,Private room,490,2,14,2023-06-26,0.23,4,0,0,
28584020,Modern & Cozy Apartment in Bergamo (with Wifi!)*,29813548,Enrico,,Bergamo,45.69667,9.6814,Entire home/apt,75,3,20,2022-12-12,0.28,2,149,0,
28626335,Beautiful apartment with mountains view,58038870,Chiara,,Foppolo,46.03927,9.74257,Entire home/apt,130,1,11,2024-01-06,0.16,1,267,2,
28656473,Design Central Apartment,816380,Marcella,,Bergamo,45.69458,9.6735,Entire home/apt,127,1,174,2024-05-18,2.48,15,332,11,cir : 016024CNI00304
28707345,CasaBotta,53334066,Paolo,,Bergamo,45.69832,9.66524,Private room,58,1,143,2022-10-08,2.04,2,0,0,
28773163,"""Residenza Cesare B"" - Bergamo centro -Wi-fi Free-",21752823,Enrico,,Bergamo,45.69019,9.66334,Entire home/apt,62,2,222,2024-06-27,3.22,2,137,35,
28798141,La casa rustica di Ale e Becky,97983122,Rachel,,Bergamo,45.69735,9.68258,Entire home/apt,78,1,19,2024-04-22,0.39,4,156,2,
28810302,Artemisia San Bernardino,63374950,Artemisia,,Bergamo,45.68175,9.66164,Entire home/apt,89,3,19,2024-05-16,0.27,3,361,7,
28930732,"Scalve e la Presolana - Walter, Rossella & Denise",161084374,Walter,,Vilminore di Scalve,46.00354,10.11162,Entire home/apt,156,2,68,2024-06-23,0.99,1,285,17,Codice CIR: 016243-CNI-00001
28974397,"Rovelli Room - central, nice and romantic",201809449,Maria Cristina,,Bergamo,45.69562,9.68541,Entire home/apt,59,1,27,2023-01-24,0.39,1,0,0,
29003865,"entro le mura, città alta triple r.",13643980,Enrica,,Bergamo,45.70429,9.66391,Private room,260,2,2,2023-08-14,0.14,3,113,1,
29074010,Affitto camera mensilmente,199001349,Luisa,,Bergamo,45.67017,9.65916,Private room,25,30,11,2024-04-15,0.24,5,211,1,
29116889,Superior in Borgo,188823866,Stefano,,Bergamo,45.70436,9.68114,Hotel room,127,1,0,,,2,323,0,
29119510,Residenza Caravaggio: NARCISO T01083,217028370,Giovanni Pietro,,Pedrengo,45.6982,9.73668,Entire home/apt,70,1,356,2024-06-09,5.13,5,346,60,
29122235,Residenza Caravaggio:  BACCO T01083,217028370,Giovanni Pietro,,Pedrengo,45.6982,9.73668,Entire home/apt,75,1,172,2024-06-09,2.48,5,346,3,
29122353,Residenza Caravaggio: BUONA VENTURA T01083,217028370,Giovanni Pietro,,Pedrengo,45.6982,9.73668,Entire home/apt,90,1,16,2024-06-15,0.24,5,211,2,
29150280,Bergamo Center Apartment,94964302,Bergamo Center,,Bergamo,45.7023,9.67276,Entire home/apt,90,1,11,2023-09-18,0.72,1,296,2,
29177720,"Monolocale Angelo, vista lago a Lovere",21680551,Giuseppe,,Lovere,45.82298,10.07992,Entire home/apt,39,1,2,2020-01-18,0.03,4,0,0,
29233211,[Iseo Lake Oasis]A/C,220228985,Bellani,,Fonteno,45.7576,10.0197,Entire home/apt,129,3,34,2023-08-31,0.50,1,331,3,016024-CNI-00272
29250711,"New apartment, near Aereoport and Bergamo",84627408,Daniele,,Urgnano,45.59569649553239,9.693114158699672,Entire home/apt,50,3,25,2023-11-04,0.40,2,123,1,
29270775,"Ildi's Guest House - Bergamo, fiera, aeroporto",181085960,Ildiko,,Seriate,45.6777,9.72736,Entire home/apt,74,2,21,2024-04-14,0.30,1,140,2,016198-CNI-00012
29297081,Bilocale in stile rustico con giardino a Valcanale,119760299,Marco,,Ardesio,45.95176,9.86367,Entire home/apt,41,2,129,2024-06-20,1.97,1,204,22,
29320821,MyRoom11- Apartment in Upper Town Bergamo,121026333,Manuel,,Bergamo,45.704292,9.665397,Entire home/apt,101,2,46,2024-06-29,1.26,8,259,11,
29361375,Artisan Home,221202512,Stefano,,Bergamo,45.68895,9.66304,Entire home/apt,95,3,70,2024-05-19,1.02,1,32,12,016024-CNI-00335
29416727,I Balconcini,73178582,Giorgia & Enzo,,Bergamo,45.69076,9.66451,Entire home/apt,65,2,40,2023-11-07,0.60,3,219,1,
29435925,San Lorenzo Cozy Studio,135509531,Graziano,,Bergamo,45.70719,9.66412,Entire home/apt,90,4,291,2024-06-03,4.70,2,45,45,
29555964,Casa Alessandra  “relax on the mountain”,75635548,Alessandra,,Colere,45.95546,10.10307,Entire home/apt,125,2,38,2024-02-29,0.69,1,361,5,
29674369,La casa del Borgo,223331555,Alberto,,Aviatico,45.7892,9.76673,Entire home/apt,170,1,5,2023-08-19,0.07,1,207,1,016015-CNI-00002
29695338,Suite deluxe 2,16500367,Paola,,Lovere,45.8168,10.07589,Private room,55,1,83,2024-05-06,1.24,5,326,7,
29726698,Bergamo centro storico,183156710,Pietro,,Bergamo,45.68965,9.66346,Entire home/apt,90,3,32,2023-06-11,0.51,1,26,0,
29730750,olivia suite un nido romantico nel centro citta',223669212,Patrizia,,Bergamo,45.70219,9.67345,Entire home/apt,111,1,111,2024-04-13,1.63,1,101,1,016024-CNI-00735
29788043,CityWalls Guest House Room 2,49338549,Simone,,Bergamo,45.69334,9.65113,Hotel room,50,2,113,2024-05-29,1.66,4,279,16,016024FOR00252
29788526,CityWalls Guest House Room 3,49338549,Simone,,Bergamo,45.69174,9.65121,Hotel room,49,1,48,2024-06-26,0.70,4,279,11,016024FOR00252
29788896,CityWalls Guest House Room 1 Triple Room,49338549,Simone,,Bergamo,45.69225,9.64964,Hotel room,50,1,38,2024-05-27,0.56,4,272,7,016024FOR00252
29789084,CityWalls Guest House Ent Apt,49338549,Simone,,Bergamo,45.69258,9.64964,Entire home/apt,109,2,89,2024-06-29,1.33,4,246,10,016024FOR00252
29794911,Divino Suite 2.0 open space di lusso in città alta,224158387,Patrizia,,Bergamo,45.70258,9.66591,Entire home/apt,129,1,226,2024-06-02,3.42,1,269,33,bg455849
29820356,Cute and Cozy apartment,134937,Elena,,Bergamo,45.69085,9.67153,Entire home/apt,234,1,70,2024-06-10,1.18,10,280,32,
29825379,Casa Gioielli,224346901,Claudia,,Colere,45.974556,10.079259,Entire home/apt,87,2,5,2022-09-26,0.07,1,106,0,016078-CNI-00002
29840295,Holiday Apartment IL TEATRO - Città Alta - BERGAMO,224436443,Immobiliare T.R.E. S.N.C.,,Bergamo,45.704410552978516,9.662132263183594,Entire home/apt,95,2,45,2024-04-21,0.68,1,260,9,016024-CIM-00281
29871061,Casa azzurra.,224278072,Valerio,,Levate,45.62687,9.62188,Entire home/apt,80,3,80,2024-04-11,1.17,1,333,5,
29889104,Cute and Cozy Room 1,134937,Elena,,Bergamo,45.69131,9.67355,Private room,82,1,77,2024-06-16,1.17,10,270,16,
29916188,"CharmeRooms Palazzo Stampa, centro, park incluso",224937466,Fulvia,,Bergamo,45.70208,9.67043,Entire home/apt,82,1,94,2023-05-05,1.38,9,175,0,
29918798,Cute and Cozy room 2,134937,Elena,,Bergamo,45.69002,9.67314,Private room,81,1,80,2024-05-04,1.22,10,318,8,
29919181,Cute and Cozy room 3,134937,Elena,,Bergamo,45.69131,9.67231,Private room,81,1,74,2024-06-12,1.17,10,307,15,
29940707,Double Room,225105146,Doris,,Villa d'Alm�,45.7482,9.61349,Private room,73,1,85,2024-05-05,1.26,5,365,20,
29972356,"Pepe's Home, comfort per coppie o famiglie",53062740,Raffaella,,Valbondione,46.0,10.0,Entire home/apt,270,2,0,,,1,81,0,
30010772,Affittimoderni Bergamo Curno - Cuma11,21763382,Compagnie Immobiliari Associate,,Curno,45.69086,9.60504,Entire home/apt,131,1,18,2023-05-10,0.30,13,188,0,016089-LIM-00001
30032595,B.Loft: design loft centralissimo,171997446,Chiara,,Bergamo,45.69207,9.66385,Entire home/apt,82,1,44,2023-04-21,0.65,2,173,0,
30034481,For Ryanair students,225732286,4RYANAIRcoursesattendants,,Bergamo,45.69384,9.68991,Shared room,25,40,2,2022-11-26,0.04,1,177,0,
30082987,"CASA VACANZE  ""BARONI""",225906572,Antonia,,Val Brembilla,45.82095,9.59665,Entire home/apt,76,2,14,2023-12-10,0.21,1,300,1,cir 016253 cni 00001
30218627,Bellissima Villetta su 3 livelli a Valbondione,37984220,Rino,,Valbondione,46.03124,9.99986,Entire home/apt,150,2,2,2022-07-29,0.03,2,361,0,
30248536,Single Room,225105146,Doris,,Villa d'Alm�,45.74738,9.61147,Private room,48,1,20,2024-06-04,0.30,5,178,6,
30248826,Double Room,225105146,Doris,,Villa d'Alm�,45.74827,9.61375,Private room,73,1,23,2024-05-17,0.39,5,179,6,4900
30249612,Double Room,225105146,Doris,,Villa d'Alm�,45.74717,9.6116,Private room,73,1,25,2024-06-16,0.39,5,179,9,
30271360,Borgo Palazzo Family House in [Bergamo Center],61414283,Jes,,Bergamo,45.69145,9.69952,Entire home/apt,170,1,33,2024-06-24,0.61,17,337,11,
30287230,Double room in [Bergamo Center] with 3 balconies,61414283,Jes,,Bergamo,45.69147,9.6997,Private room,71,1,168,2024-06-16,2.58,17,7,37,
30310530,Affittimoderni Bergamo Curno - Cuma13,21763382,Compagnie Immobiliari Associate,,Curno,45.69221,9.60658,Entire home/apt,131,1,10,2023-09-23,0.16,13,188,1,016089-LIM-00001
30310985,Zaffiro Blu Airport,133330111,Agnese,,Bergamo,45.69308,9.67171,Entire home/apt,109,3,26,2023-10-30,0.69,4,309,2,
30401962,CharmeRooms Villa Moroni Entire/full Apartment,224937466,Fulvia,,Stezzano,45.65081,9.65463,Entire home/apt,110,1,13,2024-06-13,0.20,9,356,3,016207-CIM-00002
30463010,Appartamento montagna,228708250,Loredana,,Branzi,46.006329,9.757678,Entire home/apt,60,1,60,2022-09-11,0.91,1,180,0,
30739706,Villa dei Venti_Maestrale Apartemt,5102777,Giovanna,,Bergamo,45.71173858642578,9.664294242858887,Entire home/apt,115,1,183,2024-04-07,2.74,4,265,10,
30753576,B&B da Pino a 500 mt dal Policlinico S.Marco,230135311,Giuseppe,,Boltiere,45.60008,9.58478,Private room,90,3,2,2019-01-07,0.03,3,364,0,
30754179,Feel at Home - VILLA VERBENA,131153491,Feel At Home,,Monasterolo del Castello,45.76337,9.93433,Entire home/apt,120,2,9,2023-09-07,0.15,20,363,2,
30755261,Appart.to da Pino 500 mt Policlinico San Marco Bg,230135311,Giuseppe,,Boltiere,45.60093,9.58434,Entire home/apt,130,1,3,2022-09-12,0.04,3,364,0,
30780830,Spazioso quadrilocale Katerina,230301602,Marina,,Bergamo,45.70238,9.69844,Entire home/apt,150,2,5,2021-11-22,0.08,3,121,0,
30782186,La casa di Annalisa e Marco,186005429,Annalisa,,Onore,45.89087,10.00986,Entire home/apt,55,3,11,2023-08-28,0.20,1,39,4,
30783061,Appartamento Marina,230301602,Marina,,Bergamo,45.70393,9.70027,Entire home/apt,110,1,12,2022-06-12,0.18,3,61,0,
30792705,Villa dei Venti_Ponente Apartment,5102777,Giovanna,,Bergamo,45.71173858642578,9.664294242858887,Entire home/apt,108,1,110,2024-04-30,1.69,4,249,3,
30816894,Il Nido di Città Alta,153655484,Alessandro,,Bergamo,45.703365,9.661272,Entire home/apt,63,2,165,2024-06-18,2.45,1,56,52,016024-CNI-00418
30878466,Villa Daniela,230777180,Luca,,Riva di Solto,45.77665,10.03652,Entire home/apt,162,3,78,2024-06-14,1.21,1,71,23,
30927671,Splendido appartamento 7 posti SAN SIMONE/FOPPOLO.,231114943,Nicolas,,Valleve,46.0395,9.72355,Entire home/apt,64,4,24,2024-01-01,0.36,1,166,4,
31069320,Stanza privata accanto ad un parco spettacolare,199001349,Luisa,,Bergamo,45.66898,9.66087,Private room,25,15,6,2024-06-14,0.17,5,347,4,
31169808,Appartamento Nino - cod. reg. 016001-CIM-00002,232986391,Ines,,Adrara San Martino,45.69861,9.94902,Entire home/apt,120,3,1,2022-08-06,0.04,3,45,0,
31170014,Single room with private bathroom,22497137,Maura,,Bergamo,45.70623,9.67893,Private room,52,1,115,2024-06-12,1.74,2,140,46,016024-BEB-00188
31170179,appartamento Gabriella cod. reg. 0160001-CIM-00002,232986391,Ines,,Adrara San Martino,45.70028,9.94953,Entire home/apt,120,3,1,2020-08-22,0.02,3,67,0,
31170332,appartamento Alessandra cod. reg. 016001-CIM-00002,232986391,Ines,,Adrara San Martino,45.6985,9.94752,Entire home/apt,140,4,0,,,3,64,0,
31186374,"CASA CELINA 
016219-CNI-00003 (CIR)",233093670,Luca,,Treviglio,45.51962,9.59322,Entire home/apt,60,4,82,2024-06-10,1.24,1,34,6,Prot: (A) 2019/0000012
31217952,"La Mongolfiera, comodità nel cuore di Bergamo.",233482455,Stefano,,Bergamo,45.69189,9.66371,Entire home/apt,66,4,98,2024-06-09,1.65,1,101,24,CIR: 016024-CNI-00389
31275746,Sant'Alessandro 19,195322905,Guido,,Bergamo,45.69499,9.66343,Entire home/apt,103,1,61,2023-11-01,0.91,4,12,4,
31323801,Relax a due passi da Milano,32686092,Paolo,,Santa Brigida,45.9772,9.62538,Entire home/apt,66,2,39,2023-12-10,0.65,1,245,5,
31384172,Appartamento sopra le nuvole,2396925,Stefania,,Valleve,46.04103,9.70815,Entire home/apt,45,3,22,2023-08-21,0.33,1,143,1,
31399313,Altana Bergamo Home 3 - Charming experience,3429332,Andrea,,Bergamo,45.70379418865015,9.660979419843331,Entire home/apt,104,3,1,2023-12-12,0.15,3,137,1,016024-CNI-00770
31435001,Casa dai Toni Cortesi - Bergamo Centralissimo x 6,235462737,Davide,,Bergamo,45.6962,9.67776,Entire home/apt,111,2,69,2024-06-11,1.09,1,150,38,
31455293,"Amazing  penthouse, overlooking the valley",37122184,Domenico,,Foppolo,46.04583,9.75724,Entire home/apt,160,6,9,2024-02-18,0.16,1,357,1,
31561580,Appartamento “Roberto”,230301602,Marina,,Bergamo,45.7038,9.70038,Entire home/apt,71,2,28,2024-06-26,0.42,3,361,6,
31575961,Appartamento vista Lago a Sarnico,236694947,Deniel,,Predore,45.67807,9.9952,Entire home/apt,114,2,73,2024-06-02,1.12,2,35,9,
31585626,casa di emy 2,236764722,Emanuela,,Solto Collina,45.78233,10.02049,Entire home/apt,90,2,34,2023-08-17,0.55,2,38,3,CIR 16200-CNI-00009
31591036,Casetta Arianna,236591949,Arianna,,Premolo,45.87106,9.8741,Entire home/apt,40,2,41,2023-12-10,0.62,1,329,3,
31687102,"Home Lake Iseo  2  CIR-016033 , CIN-00013",155555515,Marcello,,Bossico,45.82999,10.04352,Entire home/apt,79,2,5,2024-06-21,0.08,4,33,3,
31704523,"Le Viaggiatrici 2.0,Riva di Solto (Bg)-Lago d'Iseo",23287367,Daniela E Loretta,,Riva di Solto,45.77988,10.04523,Entire home/apt,109,3,54,2024-06-14,0.86,2,83,10,CIR   016180-LNI-00014
31738555,Alzano Panorama,104440537,Maria,,Alzano Lombardo,45.73483,9.73265,Entire home/apt,71,4,10,2022-10-22,0.16,5,91,0,016008 cni00009
31739137,"HOUSE 41, nuovo in borgo storico",221568922,Simone & Chiara,,Bergamo,45.69593,9.68161,Entire home/apt,70,2,43,2024-05-24,0.65,1,178,11,016024-CNI-00317
31822314,Casa Aydée - B&B Bagno Privato Aria condizionata,73499778,Claudia,,Bergamo,45.68369,9.65979,Hotel room,119,1,22,2022-05-20,0.34,4,151,0,
31853179,Appartamento monolocale,238663934,Salahotels S.R.L.,,Ponte San Pietro,45.70755,9.56912,Entire home/apt,70,3,3,2023-07-11,0.09,3,364,1,
31853462,Suite,238663934,Salahotels S.R.L.,,Ponte San Pietro,45.70678,9.56879,Entire home/apt,270,3,3,2019-09-09,0.05,3,179,0,
31919737,Affittacamere NONNO GIANNI Foresteria Lombarda,63525743,Gianpiero,,Filago,45.63936,9.5558,Private room,29,15,1,2021-09-30,0.03,3,338,0,
31925746,"Holiday home Pratolungo ""Fienile""",123874808,Andrea,,Zogno,45.79935,9.70538,Entire home/apt,90,1,26,2021-08-07,0.40,2,129,0,
32061285,Casa vacanze dei Ghibellini,240412705,Lara,,Bergamo,45.71257,9.66628,Entire home/apt,100,3,0,,,1,282,0,
32076203,Coccole & Bollicine,239799723,Giuseppe,,Bergamo,45.71864,9.66019,Entire home/apt,68,1,50,2024-06-02,0.76,1,97,7,
32076744,Mansarda con travi a vista,7925594,Barbara,,Lallio,45.66572,9.62955,Entire home/apt,47,6,19,2024-06-16,0.29,1,318,3,
32077317,Night in a historical Villa - B&B,215244546,Carla Maria,,Dalmine,45.64664,9.6215,Private room,80,2,2,2022-10-31,0.06,4,0,0,
32100510,Borgo d'Oro Loft,240794015,Antonello,,Bergamo,45.7056,9.68647,Entire home/apt,159,2,97,2024-04-08,1.48,1,312,6,016024-BEB-00191.
32101088,New Ulivo Apartment 2.0 [BGY airport a 5 minuti],240795854,Simone,,Seriate,45.68467712402344,9.718539237976074,Entire home/apt,71,2,49,2024-06-23,0.75,2,168,18,
32123885,FOPPOLO bel trilocale pochi passi dalle piste,241009216,Cristina,,Foppolo,46.04441,9.75719,Entire home/apt,136,1,46,2024-04-01,0.70,1,180,7,
32287256,B&B La Meridiana,242346659,Mauro,,Averara,45.98982,9.63091,Private room,70,1,67,2024-05-26,1.06,1,154,18,
32350053,Appartamento Deluxe 1,12411922,Paolo,,Bergamo,45.70339,9.66427,Entire home/apt,80,7,0,,,3,333,0,3265
32357248,Welcome Garden,37242979,Sandra,,Romano di Lombardia,45.52686,9.74601,Entire home/apt,110,1,23,2023-09-24,0.37,1,66,1,
32379935,Altana Bergamo Home 1 - Charming experience,3315420,Filippo,,Bergamo,45.70552,9.66209,Entire home/apt,117,2,166,2024-06-26,2.55,1,299,51,016024-CNI-00330 T00829
32404058,Romantic room in a historical Villa - B&B,215244546,Carla Maria,,Dalmine,45.64633,9.6202,Private room,105,2,4,2023-05-01,0.07,4,174,0,
32404423,Apartment in a historical Villa - B&B,215244546,Carla Maria,,Dalmine,45.64781,9.61949,Entire home/apt,180,2,3,2022-09-23,0.05,4,359,0,
32414919,ML HOUSE,243427912,Luigi,,Costa Volpino,45.83585,10.09948,Entire home/apt,138,2,1,2019-04-23,0.02,2,310,0,
32438546,Relax nel villaggio operaio fine 1800,40169176,Giuseppe,,Capriate San Gervasio,45.59933,9.53441,Private room,30,1,15,2023-10-01,0.58,1,180,7,
32457954,"Big close to the center, station and all you need!",2831947,Marzio,,Bergamo,45.68695,9.66585,Entire home/apt,70,3,47,2024-06-24,0.74,6,279,14,CIR:  016024-CNI-00361
32499969,your home Bergamo centro,244195999,Valeria,,Bergamo,45.69467,9.66495,Entire home/apt,78,1,130,2024-06-15,2.05,2,351,36,
32628397,Appartamento Foppolo,93872778,Simone,,Foppolo,46.04344,9.75045,Entire home/apt,46,1,8,2023-06-04,0.12,2,180,0,
32629828,Angolo 34,13578237,Federico,,Bergamo,45.68977,9.66068,Entire home/apt,67,2,124,2024-06-24,2.06,1,194,27,016024-CNI-00401
32677797,Il Borgo 6,470955550,Marcelo Eduardo,,Bergamo,45.69352722167969,9.702683448791504,Entire home/apt,46,1,248,2024-06-26,3.89,12,246,46,CIR 016024 00342
